"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2007,2008,2009,2010,2011,2012,2013,2014,2015
16049,"Idaho, ID",24732,26157,25337,25559,26831,28125,29734,30180,31864
16051,"Jefferson, ID",27181,27929,26828,27162,29624,29158,29288,29433,31004
16053,"Jerome, ID",28523,28714,25403,28723,31061,32591,34195,36778,36321
16055,"Kootenai, ID",32283,32709,31631,32293,33778,35378,36503,38166,39979
16057,"Latah, ID",30209,31450,31273,32716,33241,33979,34686,35638,37490
16059,"Lemhi, ID",27419,29235,28633,29514,31283,33677,34627,36094,37439
16061,"Lewis, ID",35249,40334,37533,43637,45956,45484,46561,43445,47484
16063,"Lincoln, ID",30277,31896,26045,29769,34283,33062,35683,38173,37717
16065,"Madison, ID",17863,18346,18173,18353,18745,19243,19224,19093,20053
16067,"Minidoka, ID",27244,28919,28131,28411,32262,33072,32825,34393,35879
16069,"Nez Perce, ID",32690,34112,33352,34596,35167,35423,36446,37082,38309
16071,"Oneida, ID",27597,30527,27814,27606,28822,29300,29722,31226,33012
16073,"Owyhee, ID",26330,25277,19485,25525,28329,28950,30257,33212,33966
16075,"Payette, ID",29224,29908,28578,30345,31742,33407,34006,34342,35986
16077,"Power, ID",29220,28645,28331,29160,33675,34178,33496,30913,34482
16079,"Shoshone, ID",27105,28736,28189,29657,31290,32428,32172,33451,34684
16081,"Teton, ID",32130,28631,25496,24468,26811,29560,28005,31942,33939
16083,"Twin Falls, ID",29821,30346,28907,29714,31168,32365,33315,34558,35711
16085,"Valley, ID",36707,35441,33936,34670,35387,40706,39874,42449,43987
16087,"Washington, ID",28545,29168,28409,29430,30445,30658,32031,31783,33503
17001,"Adams, IL",32969,35026,34798,36277,37594,38949,39135,40067,41343
17003,"Alexander, IL",22565,24095,25020,26628,26333,26248,29904,29709,31625
17005,"Bond, IL",26790,28490,28426,29561,30580,30552,31369,31187,32565
17007,"Boone, IL",34567,35775,34278,35062,37317,38963,39718,40207,41547
17009,"Brown, IL",21160,21762,23191,24949,26137,27729,29732,28873,30283
17011,"Bureau, IL",32182,34066,32827,33685,37172,37495,41281,38175,37702
17013,"Calhoun, IL",29383,33004,32899,33750,35718,35381,36816,36334,37394
17015,"Carroll, IL",33112,34455,34109,35863,39273,36748,41782,39286,38529
17017,"Cass, IL",28576,31450,32041,33169,34748,33453,36498,35601,35178
17019,"Champaign, IL",33059,35032,36762,37883,39177,39692,41124,42334,43622
17021,"Christian, IL",30643,32837,32714,34326,36759,35630,38000,36704,35935
17023,"Clark, IL",30014,33110,31833,33573,36174,34805,37775,36323,36267
17025,"Clay, IL",28484,31467,31058,32473,33894,34453,35410,34601,35158
17027,"Clinton, IL",33154,35122,35006,36747,38819,38864,39597,40403,41262
17029,"Coles, IL",28375,30217,30315,32162,34301,34418,35753,37345,37953
17031,"Cook, IL",46192,46777,43378,44003,45549,48196,49022,52030,54741
17033,"Crawford, IL",31918,35819,36606,37255,39961,40358,40651,42141,42976
17035,"Cumberland, IL",29849,32134,31461,34133,35651,36153,46597,52715,57770
17037,"DeKalb, IL",31420,31857,30723,31397,34050,34187,36219,36474,37753
17039,"De Witt, IL",33185,35914,36084,37654,40949,42004,49236,47457,42246
17041,"Douglas, IL",34377,36156,36273,38514,42007,40205,45642,43769,43909
17043,"DuPage, IL",54906,54979,51825,53469,55981,58582,59039,61591,65232
17045,"Edgar, IL",29884,33710,31410,32643,34951,33546,37129,35689,35055
17047,"Edwards, IL",28427,30332,29942,31579,34484,35063,37359,35680,36327
17049,"Effingham, IL",32693,34769,35351,38742,40836,40980,40951,41916,42084
17051,"Fayette, IL",24339,26701,26829,28673,30568,29875,31750,30143,30882
17053,"Ford, IL",35138,38977,39167,43024,44697,43735,47769,43186,40807
17055,"Franklin, IL",27033,28124,29279,30812,32559,33272,33015,33664,34179
17057,"Fulton, IL",28727,30870,30474,31374,32572,32858,34075,33572,33981
17059,"Gallatin, IL",27851,30871,31433,33818,37747,35969,43403,37588,34889
17061,"Greene, IL",27690,29357,29110,31515,33562,32118,35789,34284,32270
17063,"Grundy, IL",40896,43285,42017,43594,53521,56370,50557,47052,47086
17065,"Hamilton, IL",27546,30369,30666,33266,35195,34913,37689,36505,37181
17067,"Hancock, IL",30263,34771,33328,35218,37216,37593,42837,41707,39516
17069,"Hardin, IL",24550,25462,27016,28617,30379,32304,34051,34057,34686
17071,"Henderson, IL",29016,32093,31598,31665,36171,36405,44056,40315,37846
17073,"Henry, IL",33517,35420,34811,36592,39373,39337,42406,41255,41193
17075,"Iroquois, IL",33648,36801,34461,35580,38209,37505,41586,39114,38264
17077,"Jackson, IL",27577,29147,30018,31203,32147,32298,32532,33171,34941
17079,"Jasper, IL",28089,32125,32041,34982,38515,38988,41592,38894,36674
17081,"Jefferson, IL",30113,30776,30276,32183,33012,34181,34195,35286,36072
17083,"Jersey, IL",30382,32694,32251,34051,35152,34286,35431,35670,36294
17085,"Jo Daviess, IL",35945,36941,36169,37615,39613,39261,41740,41354,42003
17087,"Johnson, IL",20914,21753,23673,26523,27514,29002,29749,29696,30947
17089,"Kane, IL",38848,39809,38129,39469,41553,43177,43712,45018,46842
17091,"Kankakee, IL",31312,32693,32055,32765,33785,34416,35706,36162,37420
17093,"Kendall, IL",37879,39127,38258,39050,40784,41453,42701,43237,44806
17095,"Knox, IL",30307,32380,32443,33659,35293,35464,36947,36194,36496
17097,"Lake, IL",59626,60225,55842,57177,60824,66096,65027,67720,71189
17099,"LaSalle, IL",33434,34392,33923,34766,37030,36781,38537,38613,39585
17101,"Lawrence, IL",28736,36083,30920,31409,33863,31856,32628,32601,28956
17103,"Lee, IL",31033,31783,31648,32989,36415,35501,39752,38292,37996
17105,"Livingston, IL",32943,36066,33560,35439,37504,37167,40868,38744,38268
17107,"Logan, IL",27842,29598,29614,30194,32780,31226,35708,33503,33507
17109,"McDonough, IL",27161,29700,30615,32114,33759,33714,36935,36721,36355
17111,"McHenry, IL",42918,43693,41690,42329,44595,46021,46859,47952,49982
17113,"McLean, IL",37543,39415,38922,40269,42291,42715,43277,43234,45488
17115,"Macon, IL",36597,38697,38618,39050,41236,41268,42308,43643,43479
17117,"Macoupin, IL",29959,31823,31936,32877,34360,33923,36274,35553,36413
17119,"Madison, IL",33884,36018,35610,36771,37827,38387,38705,40123,41696
17121,"Marion, IL",29368,31571,32195,34096,34937,34837,36150,36487,38006
17123,"Marshall, IL",33278,35927,34590,33991,38102,38225,42793,40669,40089
17125,"Mason, IL",29844,32550,33047,33990,37538,37128,40973,38626,36338
17127,"Massac, IL",27116,28504,29310,30850,31771,32720,32648,32699,33325
17129,"Menard, IL",34156,36108,36423,37332,39440,38030,41678,39852,40549
17131,"Mercer, IL",33197,36271,35336,36833,40190,40731,44758,43253,41450
17133,"Monroe, IL",40534,43993,42451,44281,46016,47469,47944,49914,52271
17135,"Montgomery, IL",26917,28340,28738,30145,31831,30749,33929,31556,31226
17137,"Morgan, IL",29360,31203,32285,33857,35484,35334,36772,36116,36716
17139,"Moultrie, IL",40723,41348,36385,42804,50872,55312,52673,49871,48012
17141,"Ogle, IL",33700,35298,33629,35113,38182,38039,40424,39982,40456
17143,"Peoria, IL",39209,41439,40528,41619,45506,47010,44388,45332,46877
17145,"Perry, IL",23724,25176,26799,29061,31445,31504,31447,31668,32777
17147,"Piatt, IL",37848,41277,41144,42821,45720,45688,49812,48061,46994
17149,"Pike, IL",26331,27223,28482,31235,33877,34250,39687,38439,36839
17151,"Pope, IL",24148,25810,25723,26245,26850,26685,26212,26428,27619
17153,"Pulaski, IL",26179,28963,29392,31665,32774,31217,31917,30973,32121
17155,"Putnam, IL",35647,37108,36101,38437,46693,48892,55449,54923,57340
17157,"Randolph, IL",25897,27949,28190,30323,31475,31288,32174,32553,34232
17159,"Richland, IL",29356,32203,32751,34828,35712,35809,37653,36966,37018
17161,"Rock Island, IL",35290,37676,36797,36972,38601,39213,38932,38759,39859
17163,"St. Clair, IL",33676,35658,35460,36452,37558,37771,38085,39180,41178
17165,"Saline, IL",28718,30159,31116,33112,34259,34707,34936,35054,35058
17167,"Sangamon, IL",35519,36972,37577,39143,40446,40567,41683,42629,43501
17169,"Schuyler, IL",30016,33531,34287,34777,36969,37314,40207,39731,37382
17171,"Scott, IL",28324,31435,30594,32717,36168,34407,40085,37517,34529
17173,"Shelby, IL",29537,32398,31509,32856,35206,33462,36367,34511,34632
17175,"Stark, IL",32446,34349,31647,32022,38679,37547,46621,41334,37963
17177,"Stephenson, IL",32204,32731,31868,33265,35713,36087,36695,36330,37599
17179,"Tazewell, IL",36287,37608,36669,37593,40455,41854,40817,41887,43693
17181,"Union, IL",27851,29524,31452,34870,34697,35048,35688,35853,36928
17183,"Vermilion, IL",28545,30713,30708,32117,33876,33920,35150,35082,35703
17185,"Wabash, IL",31684,33324,33354,35741,37750,38499,39711,39765,38622
17187,"Warren, IL",28306,31407,31052,31713,35055,34773,40429,37833,35390
17189,"Washington, IL",33895,37183,39620,46953,49870,42141,41182,40195,40062
17191,"Wayne, IL",28132,32401,31226,33638,37180,36800,37400,35781,35297
17193,"White, IL",32529,36062,34234,37757,41919,40710,43482,42553,41345
17195,"Whiteside, IL",32130,33836,33503,34986,37830,37583,39639,39385,39504
17197,"Will, IL",38994,41097,39330,40186,42075,43345,44294,45674,48069
17199,"Williamson, IL",31759,33362,34394,36584,37557,38740,38405,39156,40456
17201,"Winnebago, IL",33228,33734,32766,33507,34705,35538,36441,37464,39156
17203,"Woodford, IL",37919,40227,39135,40565,44391,45484,46314,45784,47337
18001,"Adams, IN",28094,28684,27058,28334,31377,33377,34523,35700,35234
18003,"Allen, IN",34744,35371,33742,34668,36735,38240,38045,39960,41810
18005,"Bartholomew, IN",36608,38236,36100,37925,40964,43763,43212,45158,46951
18007,"Benton, IN",32643,36686,33607,33218,38944,36109,44044,38742,33586
18009,"Blackford, IN",28972,30805,29174,30623,31590,32203,33261,33841,34349
18011,"Boone, IN",49868,53714,50108,51700,55776,57866,60575,61662,65300
18013,"Brown, IN",34656,34653,33566,34606,36858,38681,38798,40149,41723
18015,"Carroll, IN",30616,32755,31241,32951,35919,36749,38537,38663,37106
18017,"Cass, IN",29480,30892,28998,29945,31447,32541,33595,34355,34649
18019,"Clark, IN",32513,33885,33151,34305,35961,37958,37422,38139,39827
18021,"Clay, IN",27250,28685,29009,30132,31324,31762,32674,33290,33930
18023,"Clinton, IN",29225,30239,29053,29938,31924,32726,33946,34785,34287
18025,"Crawford, IN",24004,25522,25648,26341,27456,28030,28180,29815,31148
18027,"Daviess, IN",29989,32091,30930,31755,34101,34968,36571,37028,38374
18029,"Dearborn, IN",35214,36615,35271,35693,37277,39127,39708,40910,42850
18031,"Decatur, IN",32008,33643,32106,33427,34565,36145,37299,37823,37987
18033,"DeKalb, IN",31503,32670,30770,31720,34907,36102,36524,37720,39225
18035,"Delaware, IN",27381,28410,27740,28154,29479,30879,31390,32567,33694
18037,"Dubois, IN",38867,41178,37705,40265,44216,45627,45753,49522,50697
18039,"Elkhart, IN",32088,31213,28576,30580,32386,34752,35789,38305,39803
18041,"Fayette, IN",28602,29182,28555,29816,31430,32727,33311,35078,34933
18043,"Floyd, IN",38698,39571,38238,38757,41054,43073,43522,46593,48752
18045,"Fountain, IN",29729,32000,30581,31579,33846,34860,37075,35611,35230
18047,"Franklin, IN",34383,35674,35264,37183,38959,39749,40095,40370,42015
18049,"Fulton, IN",29519,31558,29815,31599,33997,35526,36824,36576,36968
18051,"Gibson, IN",31737,33602,32174,33801,35672,36925,39805,40126,40366
18053,"Grant, IN",27837,29695,29698,30564,31723,33533,33997,35042,36368
18055,"Greene, IN",28496,30478,30384,31167,32791,33641,33796,35445,36099
18057,"Hamilton, IN",53051,55564,52611,54663,57919,60553,61179,64079,66743
18059,"Hancock, IN",38438,39564,37486,39004,40527,42473,42736,43166,45147
18061,"Harrison, IN",33644,34781,33349,33403,34866,36161,36354,37662,38689
18063,"Hendricks, IN",37329,39229,37641,38198,39768,40979,41708,42693,44485
18065,"Henry, IN",29883,30219,29125,28920,30396,31405,32097,32876,33497
18067,"Howard, IN",32909,32452,30568,31200,32962,34306,34864,36391,37532
18069,"Huntington, IN",31365,32543,30936,31969,34023,35181,36074,36760,37617
18071,"Jackson, IN",31709,33577,34024,34460,35661,37052,36798,38057,38682
18073,"Jasper, IN",33610,34935,31694,33764,36900,38231,41252,41553,41214
18075,"Jay, IN",27959,30461,27545,29833,32133,33660,34966,36912,38026
18077,"Jefferson, IN",30546,32302,31118,32916,34508,35503,35504,36316,37936
18079,"Jennings, IN",27428,28447,27532,28507,30164,32251,32695,34215,35182
18081,"Johnson, IN",36800,38076,36429,37546,39125,40954,41330,42369,43908
18083,"Knox, IN",31030,33447,32851,34571,35967,37662,39133,40106,39739
18085,"Kosciusko, IN",33344,34297,32639,34616,36836,38575,40382,41808,45933
18087,"Lagrange, IN",25963,25475,23284,26134,28668,31166,33223,35043,35892
18089,"Lake, IN",33288,34660,33261,34238,35701,37101,37005,38016,39541
18091,"LaPorte, IN",31149,32802,30991,32037,34031,35684,35868,36409,37186
18093,"Lawrence, IN",29479,30727,29743,30862,32329,33332,33374,35190,36390
18095,"Madison, IN",29074,29266,28517,28931,30032,31527,32000,33096,34068
18097,"Marion, IN",36353,38243,39265,41768,44579,45442,44514,45309,47053
18099,"Marshall, IN",30379,31372,29575,31541,33348,34174,35651,36539,37266
18101,"Martin, IN",30827,32272,31284,32669,34527,33245,33296,34534,35998
18103,"Miami, IN",25410,26611,24796,25768,27289,28602,29721,31228,31151
18105,"Monroe, IN",29568,31536,31013,31085,32846,34123,34292,35874,37728
18107,"Montgomery, IN",30771,32606,31670,33493,34524,34665,36653,36794,37731
18109,"Morgan, IN",33545,34504,34024,34829,36397,37051,37452,38147,38941
18111,"Newton, IN",30825,33513,30457,31008,34630,35308,39352,37790,37349
18113,"Noble, IN",27408,28276,27375,28705,31142,32714,33674,35277,35963
18115,"Ohio, IN",42253,44858,47981,51231,38622,34872,33870,35469,37576
18117,"Orange, IN",26668,28637,28097,28827,30036,32042,30681,31304,32843
18119,"Owen, IN",27639,28463,28651,29990,30825,31976,31723,32914,34738
18121,"Parke, IN",25062,26670,26366,27884,29490,29923,31533,31201,32035
18123,"Perry, IN",27596,28690,27881,28457,30118,30581,31397,33522,34345
18125,"Pike, IN",28206,30490,30202,31433,32339,33971,35727,35935,36689
18127,"Porter, IN",39541,41090,38236,39137,42070,44147,44355,45374,46551
18129,"Posey, IN",34944,38092,36551,38285,41693,41442,43592,44383,44059
18131,"Pulaski, IN",30708,33477,30557,33450,36709,37803,40548,39564,38692
18133,"Putnam, IN",26951,27894,27403,28324,29689,30400,31922,32373,33293
18135,"Randolph, IN",27370,29108,28502,29700,32244,32469,34056,35403,37133
18137,"Ripley, IN",33149,35262,32882,33668,35094,35254,36074,37228,36980
18139,"Rush, IN",30588,32582,31653,32505,35212,36390,39469,39210,38290
18141,"St. Joseph, IN",35484,36007,33988,34891,36893,38535,38849,40586,43079
18143,"Scott, IN",26257,27787,27328,27864,29099,30875,31447,33079,33799
18145,"Shelby, IN",32178,33000,31561,33391,35165,36392,38675,38334,38329
18147,"Spencer, IN",31933,34309,32801,33937,35480,36336,38053,38979,39554
18149,"Starke, IN",25084,26291,25883,27512,28737,29829,31204,31508,31869
18151,"Steuben, IN",30283,31313,30012,31230,33541,35363,35799,37238,37559
18153,"Sullivan, IN",25929,27942,27086,28569,29945,30596,31669,31621,31649
18155,"Switzerland, IN",24364,25175,23995,24265,25722,27276,27594,29125,29793
18157,"Tippecanoe, IN",28777,30556,29691,30742,32306,33654,33189,34661,35742
18159,"Tipton, IN",32731,33697,32324,32669,35583,38192,40893,40892,40718
18161,"Union, IN",27125,28824,28148,28846,30137,30782,33814,33969,33450
18163,"Vanderburgh, IN",34370,36117,35790,38497,40834,42164,38964,40619,42041
18165,"Vermillion, IN",29320,30565,30952,31949,32775,33021,33334,33987,34163
18167,"Vigo, IN",28952,30950,30372,31531,32145,32975,33061,34259,34705
18169,"Wabash, IN",30174,31254,30028,31591,33466,36102,36363,37265,38093
18171,"Warren, IN",31599,34964,33412,34713,38319,39857,43798,41246,37227
18173,"Warrick, IN",38296,40653,39696,41431,44119,46156,45716,48303,50060
18175,"Washington, IN",26956,28034,27240,28027,30093,31255,32624,33814,34831
18177,"Wayne, IN",29358,30837,30043,30909,32517,34091,34729,36465,36360
18179,"Wells, IN",30943,32212,31295,32677,34720,36323,38100,38410,38354
18181,"White, IN",31094,33058,31707,33155,35785,36449,38736,38054,37985
18183,"Whitley, IN",33129,33974,33057,33399,35365,37394,38058,38994,39884
19001,"Adair, IA",31820,37435,35588,35020,40260,40864,43050,43329,45382
19003,"Adams, IA",30347,36909,36786,37222,47054,47531,55370,57018,63806
19005,"Allamakee, IA",30501,32169,31568,34513,37785,38328,40323,41426,41456
19007,"Appanoose, IA",26474,29042,29677,29798,31207,32155,32455,32872,34458
19009,"Audubon, IA",35930,40059,36956,39375,48149,44459,46802,43819,43219
19011,"Benton, IA",35019,38457,38678,40332,42704,44230,45751,47018,48402
19013,"Black Hawk, IA",33023,34597,34398,34930,37115,38601,38319,39606,40291
19015,"Boone, IA",37167,38443,39335,39256,42316,43111,44673,44814,44641
19017,"Bremer, IA",35010,37020,36678,38420,41585,43273,42953,43397,44478
19019,"Buchanan, IA",32930,34371,35624,37103,41804,41865,44042,43407,44471
19021,"Buena Vista, IA",32192,36441,34675,37140,41668,43130,43335,43190,43180
19023,"Butler, IA",34837,35586,36132,37912,43723,42408,42749,40475,40938
19025,"Calhoun, IA",37101,41674,38102,39104,45531,45237,48329,45211,43440
19027,"Carroll, IA",36125,39515,37946,40560,44970,45440,47456,47260,48304
19029,"Cass, IA",32205,35717,34514,35070,38644,39303,40680,41540,43300
19031,"Cedar, IA",36393,39061,38657,39375,44530,46611,48671,49018,50166
19033,"Cerro Gordo, IA",37859,39955,38051,38865,41268,44086,45247,49279,51249
19035,"Cherokee, IA",51590,48333,38637,38392,43829,47119,48216,52483,55288
19037,"Chickasaw, IA",33360,35864,35132,38655,43659,44746,47707,50748,53734
19039,"Clarke, IA",28884,31329,30365,31129,32428,33062,34494,35491,37659
19041,"Clay, IA",35554,39365,37221,39341,43936,45545,45785,45931,47558
19043,"Clayton, IA",31605,33960,32533,35338,40289,41949,42521,44066,45157
19045,"Clinton, IA",32318,33873,33981,35204,37690,38461,38795,38861,40690
19047,"Crawford, IA",33650,38768,33806,34875,39254,40548,40710,38831,38873
19049,"Dallas, IA",43854,46229,47270,49170,51263,53306,55042,57402,60327
19051,"Davis, IA",25528,27359,27733,29551,31207,33534,34906,33964,33213
19053,"Decatur, IA",23267,25815,25412,25518,28124,28241,28667,29195,30306
19055,"Delaware, IA",30119,31850,31474,34125,39843,39866,43803,43728,44290
19057,"Des Moines, IA",35294,36988,35839,35454,38362,39721,41539,44953,46913
19059,"Dickinson, IA",41806,42465,41636,43900,47078,48801,50368,52013,55589
19061,"Dubuque, IA",35013,36497,35586,36917,39080,40726,40823,42243,43735
19063,"Emmet, IA",32060,34398,32898,35409,38882,40106,41675,40856,41555
19065,"Fayette, IA",29204,31013,30119,32644,37215,38264,39188,39249,39554
19067,"Floyd, IA",31539,34369,33458,34726,37845,38152,41558,40893,42930
19069,"Franklin, IA",35281,36310,35536,37626,46719,47868,49900,48589,46713
19071,"Fremont, IA",34877,38142,40712,37621,39318,43967,44306,42286,43399
19073,"Greene, IA",35512,39272,39256,38773,46010,46447,48411,46243,45455
19075,"Grundy, IA",37957,42509,41586,42092,46596,49334,49215,47435,48109
19077,"Guthrie, IA",39084,43659,38854,38832,44369,43544,48220,47035,49318
19079,"Hamilton, IA",41834,42612,37277,39062,45488,44050,49947,52522,50324
19081,"Hancock, IA",36445,39173,36500,38546,44301,46989,49790,49485,48561
19083,"Hardin, IA",39591,40908,37538,39422,46052,48034,48675,47902,46866
19085,"Harrison, IA",33806,37724,37070,35733,39190,40213,40380,38510,41378
19087,"Henry, IA",31407,33134,31649,31911,33757,37053,37071,37272,38146
19089,"Howard, IA",33414,34706,32936,36988,41959,43903,47866,44592,44987
19091,"Humboldt, IA",33677,36711,36069,35801,43529,43858,46324,45174,46324
19093,"Ida, IA",39917,44286,39205,40367,44742,45462,43391,42820,44763
19095,"Iowa, IA",37018,40562,39021,39299,43123,46722,47787,47775,47656
19097,"Jackson, IA",30733,32810,32296,34138,37283,37967,37498,38568,40828
19099,"Jasper, IA",33160,34624,33726,33596,36758,37544,38344,38379,38155
19101,"Jefferson, IA",32856,34351,31701,32386,34596,36761,36585,38538,39942
19103,"Johnson, IA",38484,40494,39997,40436,43119,44414,44839,46622,47619
19105,"Jones, IA",30622,33030,33167,34230,36479,37550,38377,38131,40680
19107,"Keokuk, IA",30936,34196,34015,33845,38812,40947,42660,41738,40406
19109,"Kossuth, IA",36809,40504,38979,41007,47635,49370,52245,49618,49761
19111,"Lee, IA",30063,32419,31411,31450,33260,34583,34905,36782,38835
19113,"Linn, IA",39044,41115,40513,41819,43341,45335,44986,46885,48329
19115,"Louisa, IA",29024,30893,30284,31357,34204,37014,37267,37239,37648
19117,"Lucas, IA",28491,31072,31823,32101,33666,34716,35487,36651,36597
19119,"Lyon, IA",33711,38232,34551,39484,47861,51205,54755,56096,56491
19121,"Madison, IA",35539,37991,37869,37529,39694,40459,41672,42433,43343
19123,"Mahaska, IA",32074,34386,32989,32259,35464,36646,37435,37386,37788
19125,"Marion, IA",33710,35519,34202,34944,37731,39552,39430,40378,41679
19127,"Marshall, IA",32199,33449,33239,33753,35816,36948,37376,38112,39928
19129,"Mills, IA",40362,44052,45126,43150,46531,50052,50597,49228,50904
19131,"Mitchell, IA",32767,37593,35476,38428,44466,47705,53228,56686,59525
19133,"Monona, IA",31091,36154,37746,36539,39982,39278,40265,38878,43788
19135,"Monroe, IA",29815,31771,32635,32579,34677,34756,36098,37021,37700
19137,"Montgomery, IA",32421,34868,33968,33879,35746,37292,37541,36336,38315
19139,"Muscatine, IA",36594,37478,35364,36016,38280,39932,39950,41974,42972
19141,"O'Brien, IA",35317,39944,37148,40335,46679,48837,49466,49863,51188
19143,"Osceola, IA",49291,47931,35239,37566,47383,50705,55818,55007,55314
19145,"Page, IA",30634,32473,33366,32823,34195,36820,37782,37720,38214
19147,"Palo Alto, IA",44421,43529,35517,36780,45923,49763,56610,55447,55605
19149,"Plymouth, IA",36919,40629,38852,41695,44920,46530,46732,47507,49768
19151,"Pocahontas, IA",34055,41977,39233,38085,47398,49896,53088,49963,47817
19153,"Polk, IA",42072,43090,41503,42560,43289,45781,44957,47386,49231
19155,"Pottawattamie, IA",32832,34714,34627,34040,35866,38384,38626,39213,41734
19157,"Poweshiek, IA",34363,37066,35405,35378,38912,40428,41937,41629,43155
19159,"Ringgold, IA",26212,29803,31761,32131,36563,37266,41830,41804,42007
19161,"Sac, IA",35197,39896,37835,41043,48393,48638,53954,49992,50120
19163,"Scott, IA",41632,44035,42481,44113,46639,47366,46798,47756,48646
19165,"Shelby, IA",33889,39667,38651,39638,46008,46249,48619,46909,47961
19167,"Sioux, IA",33048,35276,31552,34771,39958,43499,44669,46859,49913
19169,"Story, IA",33935,35248,33423,33418,35304,38735,36249,37463,38489
19171,"Tama, IA",32885,35846,35568,36521,40224,41488,41160,40392,41735
19173,"Taylor, IA",31677,34575,33081,33501,37646,37236,38699,37723,37781
19175,"Union, IA",28901,31690,31503,33248,35742,35403,36274,36609,36639
19177,"Van Buren, IA",26992,29079,29577,29874,31900,33873,35155,35321,35034
19179,"Wapello, IA",29861,31984,31186,30960,31946,32847,33074,33625,34839
19181,"Warren, IA",35763,38267,37689,38070,40015,41565,42006,43383,44804
19183,"Washington, IA",35262,38230,36919,39170,43668,45472,49417,51841,49959
19185,"Wayne, IA",27100,30204,31122,31052,36054,35010,36524,34574,36077
19187,"Webster, IA",33959,36291,34058,34384,37845,38898,40482,41396,41753
19189,"Winnebago, IA",32272,34090,32313,35358,38367,40901,41874,40029,40691
19191,"Winneshiek, IA",33282,35699,33411,35867,39165,40466,41591,41868,42914
19193,"Woodbury, IA",38131,41515,37325,36294,36326,36698,36705,37998,39717
19195,"Worth, IA",44228,41471,34071,35753,40146,41430,47252,43532,45498
19197,"Wright, IA",39178,41168,37534,38063,46508,47543,48658,50719,49986
20001,"Allen, KS",29485,33049,33422,33382,34231,34305,35151,35185,36136
20003,"Anderson, KS",30097,32719,32026,30719,34532,36770,36815,34996,36720
20005,"Atchison, KS",28383,30451,29650,30038,32392,31019,31724,32216,33411
20007,"Barber, KS",32745,39817,34658,39001,44009,47981,49402,49635,40402
20009,"Barton, KS",35406,43661,37983,39637,44369,47160,46984,50115,45647
20011,"Bourbon, KS",31537,32780,32740,32732,33781,35940,36475,37180,38701
20013,"Brown, KS",33837,35399,37310,35337,41225,39635,41424,39802,40012
20015,"Butler, KS",35285,38229,36211,37110,39073,40298,41524,41747,42391
20017,"Chase, KS",35001,31975,33362,31830,41158,49492,52549,42711,42361
20019,"Chautauqua, KS",31029,36512,35342,35734,37604,37855,39269,40173,37175
20021,"Cherokee, KS",26582,29296,28145,30159,31818,33343,33474,32995,34327
20023,"Cheyenne, KS",31262,35072,35113,39803,51641,46111,56465,47664,43939
20025,"Clark, KS",33458,38521,35661,41740,47398,47200,51534,52808,50248
20027,"Clay, KS",36858,41557,39476,40548,40149,38077,38286,37384,36613
20029,"Cloud, KS",28153,31698,30280,30013,33128,32656,33858,33367,33876
20031,"Coffey, KS",34600,41166,41141,42928,49383,50751,54818,54176,52263
20033,"Comanche, KS",34349,39616,34079,38105,38064,37394,41797,36715,35922
20035,"Cowley, KS",29603,31090,30078,31611,33873,34046,34629,35641,36779
20037,"Crawford, KS",28577,31178,30828,31138,32398,34013,35559,34547,34460
20039,"Decatur, KS",35581,39093,37540,40279,45909,42596,48811,47797,46459
20041,"Dickinson, KS",37654,40362,38296,38232,38233,36223,35191,35332,36570
20043,"Doniphan, KS",29865,32381,32928,30737,33749,34402,35969,33803,34864
20045,"Douglas, KS",31928,33819,34053,34241,35737,36445,36932,38169,39669
20047,"Edwards, KS",39400,45040,46037,46581,54788,52990,63862,51633,56434
20049,"Elk, KS",30939,32149,30129,34105,37558,38588,40065,39048,38211
20051,"Ellis, KS",34248,39290,36737,39309,43714,45423,44474,45989,42743
20053,"Ellsworth, KS",30291,33565,31834,32313,34745,37115,38293,39469,35130
20055,"Finney, KS",28974,33305,32404,34982,37021,37631,38638,38170,37965
20057,"Ford, KS",28522,30855,30094,31992,32752,34208,34556,32723,33492
20059,"Franklin, KS",30828,32509,32509,32328,33665,34856,36158,36553,38021
20061,"Geary, KS",42976,42694,43963,41886,44493,42218,41422,41851,41248
20063,"Gove, KS",51561,52476,48306,54601,73367,65530,60597,55288,63527
20065,"Graham, KS",37293,40738,39255,42376,52637,52065,55844,51197,45640
20067,"Grant, KS",31524,35280,35410,39741,42290,43567,52218,50784,44162
20069,"Gray, KS",33876,38418,41219,52998,61159,62244,77799,70408,65587
20071,"Greeley, KS",44546,47310,44424,57158,68183,64359,77249,53822,44686
20073,"Greenwood, KS",31459,35542,32478,34003,34055,36140,37619,39793,38006
20075,"Hamilton, KS",33815,37473,34172,50209,52913,51782,76379,73132,49841
20077,"Harper, KS",37388,42458,36013,37165,43225,48198,46812,46840,42540
20079,"Harvey, KS",32687,35873,34113,34514,36363,36790,37841,38101,38424
20081,"Haskell, KS",37033,41607,48674,58491,76734,63336,88349,74799,64404
20083,"Hodgeman, KS",31848,37846,37378,44466,46448,44866,54853,51715,50727
20085,"Jackson, KS",30561,32933,33098,32961,35463,35950,36592,36268,37556
