GeoFIPS,GeoName,2007,2008,2009,2010,2011,2012,2013,2014,2015
17121,"Marion, IL",1335040,1322935,1237701,1309166,1383174,1380573,1342453,1304657,1337253
17123,"Marshall, IL",433048,424383,415372,403133,421467,412370,453464,419092,366608
17125,"Mason, IL",537083,558960,565945,584831,596134,569603,612456,604424,472950
17127,"Massac, IL",906667,927651,848425,956397,951265,867998,828929,820860,714525
17129,"Menard, IL",282758,305258,317259,303822,303821,259840,297549,262355,239383
17131,"Mercer, IL",338997,390240,391291,394076,438898,420906,448667,463344,367213
17133,"Monroe, IL",798514,838883,839302,899183,911465,886258,894997,897519,932165
17135,"Montgomery, IL",1152386,1220287,1145020,1239253,1258898,1234366,1348109,1289036,1174456
17137,"Morgan, IL",1422197,1472066,1494138,1483105,1425631,1476932,1512514,1487478,1416982
17139,"Moultrie, IL",579223,546427,545371,580852,679988,754676,753630,703789,589809
17141,"Ogle, IL",2881598,2873595,2619279,2774305,2846254,2796272,2872589,2810380,2868989
17143,"Peoria, IL",11225573,11468650,10997625,11345553,12160285,12647847,12044813,12056628,12215612
17145,"Perry, IL",570292,573800,610515,634841,688316,671957,668195,640290,655167
17147,"Piatt, IL",434518,462523,468244,470676,476114,442725,492312,469607,409889
17149,"Pike, IL",466624,449208,471589,519059,514201,510885,580798,592399,458616
17151,"Pope, IL",71626,73411,70726,73546,77733,76947,76722,68512,70642
17153,"Pulaski, IL",202251,221889,207815,222642,222855,210657,213431,212093,213073
17155,"Putnam, IL",295227,301741,297756,313929,341452,351812,344445,351663,345141
17157,"Randolph, IL",1810314,1849320,1724516,1802676,1852270,1758115,1774311,1697831,1664695
17159,"Richland, IL",547124,562493,612435,630395,580437,571994,592212,599987,671620
17161,"Rock Island, IL",10069474,10566270,10012108,10478406,10805520,11138734,10510434,10553590,10253347
17163,"St. Clair, IL",10824842,10962643,10953824,11079551,11784870,11482468,11397655,11260946,11509789
17165,"Saline, IL",1118798,1038239,1072671,1043183,1025645,1116065,1103744,1113630,1114054
17167,"Sangamon, IL",10333213,10405695,10398771,10689960,10722984,10665641,10716332,10995675,11085329
17169,"Schuyler, IL",215157,235126,264092,247470,234040,251789,266205,274723,213783
17171,"Scott, IL",148550,158491,160578,167769,164868,162491,171882,167132,140351
17173,"Shelby, IL",591857,629737,634739,672201,648911,620452,641242,605969,648369
17175,"Stark, IL",179210,212033,197623,194151,222611,207093,255428,249339,194311
17177,"Stephenson, IL",2031322,1941021,1853628,1920028,1982847,2022384,2061429,2059287,2187913
17179,"Tazewell, IL",9323619,9336494,9233446,10988239,13446384,16314120,12167917,11770298,9619586
17181,"Union, IL",436239,436592,427545,477942,456056,452936,450774,423527,415359
17183,"Vermilion, IL",3396748,3397214,3217602,3215235,3258770,3322680,3352600,3311982,3252752
17185,"Wabash, IL",367281,353635,359475,367335,376761,374249,377067,341152,345415
17187,"Warren, IL",621138,645520,659133,637937,660253,656336,756703,766215,712875
17189,"Washington, IL",515815,570078,669451,1067970,1092646,800628,787225,743383,895415
17191,"Wayne, IL",449398,681578,513679,796776,547468,585392,512122,465980,450153
17193,"White, IL",541082,572902,554173,573887,605694,587319,593575,580019,550542
17195,"Whiteside, IL",2053943,2043235,2020322,2114996,2278958,2272802,2359477,2227175,2100402
17197,"Will, IL",25950431,26268246,26002631,26949120,28601217,28358044,28234879,29532425,30913960
17199,"Williamson, IL",2474182,2625630,2653250,2767943,2936499,2949511,2857668,2785940,2792792
17201,"Winnebago, IL",14283826,14129512,13328531,13274904,13686433,13656637,13443602,13623813,13855626
17203,"Woodford, IL",1089355,1128068,1097249,1147286,1177885,1133657,1287069,1250043,1159663
18001,"Adams, IN",1285124,1198593,1011315,1178019,1254501,1287024,1372973,1479329,1561885
18003,"Allen, IN",18557904,17647997,16318872,16741308,16883846,17590709,17504517,18901208,19718558
18005,"Bartholomew, IN",5565241,5885564,4810341,5859221,6024705,6611017,6960112,6640959,6413199
18007,"Benton, IN",260755,295242,273126,353740,387841,344280,444913,408172,354380
18009,"Blackford, IN",363703,337942,285392,315224,300924,300300,308140,318437,300873
18011,"Boone, IN",2014205,2121700,1978626,2102170,2272811,2295222,2780476,2930558,2999334
18013,"Brown, IN",301159,284834,261788,272298,273127,276166,279568,288967,286454
18015,"Carroll, IN",632716,644799,598324,655421,670045,595423,631063,609690,553987
18017,"Cass, IN",1449128,1468768,1271527,1322975,1360000,1308956,1393497,1411710,1362085
18019,"Clark, IN",4442812,4496093,4410077,4680718,4802057,4898016,4992212,5021881,5087518
18021,"Clay, IN",680030,670243,614923,714619,708564,642112,712771,712825,723185
18023,"Clinton, IN",1327820,1322215,1223951,1264708,1312856,1188271,1274899,1368952,1391161
18025,"Crawford, IN",180320,172243,160284,187763,187934,192908,197691,201279,197724
18027,"Daviess, IN",1081650,1139775,1087455,1078242,1065221,996557,1103397,1092992,1240978
18029,"Dearborn, IN",1668598,1603304,1512870,1614117,1741576,1845610,1594594,1655032,1796081
18031,"Decatur, IN",1248785,1250690,1040443,1204546,1173706,1260670,1335709,1358247,1313348
18033,"DeKalb, IN",2108692,2071741,1772010,2018605,2014507,2143158,2340922,2349883,2430082
18035,"Delaware, IN",4341778,4309573,4099699,4368683,4750182,3902881,4025550,4012956,3989257
18037,"Dubois, IN",2438540,2318985,2063264,2251300,2328162,2298132,2435238,2586661,2774196
18039,"Elkhart, IN",12195613,10614239,7815232,10437631,10276136,10537086,11523103,12529679,13572433
18041,"Fayette, IN",734116,668184,552708,609775,612238,589669,600176,587170,569763
18043,"Floyd, IN",2765195,2730669,2508988,2580484,2497606,2508746,2580720,2719022,2734942
18045,"Fountain, IN",507190,529894,430501,527673,521293,559270,603909,518030,474791
18047,"Franklin, IN",453340,472549,459577,454470,459917,461423,458298,516158,517273
18049,"Fulton, IN",649559,653275,559492,637022,634773,657385,677371,656267,615958
18051,"Gibson, IN",2991243,2665473,2205484,2732455,2666427,2772991,3016035,2982393,2960045
18053,"Grant, IN",2460825,2465164,2274410,2665851,2684807,2761695,2678194,3684922,3540489
18055,"Greene, IN",669412,653859,651113,639682,610264,602450,602769,633452,631240
18057,"Hamilton, IN",13921711,13480178,12940097,13797591,13809446,14430614,15267042,16894535,17941772
18059,"Hancock, IN",2027849,2051509,1854313,1991376,2072609,2125226,2335531,2324668,2361086
18061,"Harrison, IN",1129678,1091926,982509,1002936,998278,1015995,996254,1029039,1009273
18063,"Hendricks, IN",4251594,4423562,4300344,4427263,4506251,4959210,5374634,5592774,5972340
18065,"Henry, IN",1219264,1202419,1052079,1146675,1136939,1070164,1175348,1202115,1159053
18067,"Howard, IN",4688464,4114079,2790880,4477639,4603878,4864066,4978819,4790054,4495602
18069,"Huntington, IN",1358106,1315252,1214586,1261826,1289357,1299491,1364548,1416787,1442229
18071,"Jackson, IN",1929116,1901764,1608500,1914865,1937923,2013709,2023547,2030931,2231660
18073,"Jasper, IN",1548859,1519153,1303546,1463342,1411610,1385917,1565177,1605359,1486922
18075,"Jay, IN",739316,747374,615093,751098,778953,817998,783259,867873,1029899
18077,"Jefferson, IN",1328524,1372701,1249763,1404996,1432358,1434237,1483876,1438447,1426734
18079,"Jennings, IN",662812,645997,586800,655367,622619,636988,652553,657048,682249
18081,"Johnson, IN",3974136,3918000,3624591,3841573,3944696,4246519,4476841,4668700,4930599
18083,"Knox, IN",1547791,1607036,1525113,1622151,1604697,1568378,1783551,1836905,1815813
18085,"Kosciusko, IN",4861374,4728232,4858838,5525837,5423952,4792284,4558532,5091092,5189849
18087,"Lagrange, IN",1276557,1105055,853887,1088025,1112716,1189060,1281524,1441099,1578756
18089,"Lake, IN",22228549,21902209,20313839,20814056,20995176,22637564,22200908,24129425,23327848
18091,"LaPorte, IN",4301659,4354266,3981380,4154104,4114902,4112489,4192273,4258763,4080028
18093,"Lawrence, IN",1240252,1231181,1078674,1240271,1107226,1074873,1208925,1252794,1299650
18095,"Madison, IN",3803950,3658586,3479905,3612364,3614370,3608608,3605329,3734450,3745264
18097,"Marion, IN",87443177,91487000,89580539,92564154,91880216,89699981,91438707,92032254,86868357
18099,"Marshall, IN",1713545,1652357,1446723,1567225,1589393,1613463,1701641,1731980,1619445
18101,"Martin, IN",794343,831394,863136,917123,951937,922882,860028,885293,951383
18103,"Miami, IN",981270,978336,850465,855879,870137,890787,904308,923425,918389
18105,"Monroe, IN",5732372,5780552,5754644,5826017,5866232,5892914,6061624,6405917,6334381
18107,"Montgomery, IN",1611919,1648822,1554259,1627473,1512858,1458922,1592964,1562507,1658360
18109,"Morgan, IN",1673774,1645467,1557395,1610712,1569674,1468240,1545141,1525764,1500881
18111,"Newton, IN",408445,414726,328913,339239,354817,342034,397293,398203,375346
18113,"Noble, IN",1740887,1618538,1334683,1617571,1724888,1717953,1865831,1959649,1929010
18115,"Ohio, IN",258778,274654,295290,302910,200289,159349,118944,123418,130197
18117,"Orange, IN",607533,620603,554512,573158,592401,618665,619001,613108,655173
18119,"Owen, IN",530011,493637,480933,522784,530499,490240,456692,468076,459916
18121,"Parke, IN",327209,332601,318545,326984,315229,289723,334613,309813,312253
18123,"Perry, IN",523951,590771,536679,700192,655497,618713,675748,729180,811622
18125,"Pike, IN",767736,813230,828315,914287,820068,871826,968720,931797,768133
18127,"Porter, IN",6178306,6136780,5351897,5880725,5851041,6318475,6778825,6675035,6834513
18129,"Posey, IN",2428346,2887299,2776786,2604619,2588361,2121416,1529774,1260138,1353278
18131,"Pulaski, IN",493694,492929,396082,489439,491617,517568,546034,546720,538654
18133,"Putnam, IN",1009489,1002055,965361,993796,972775,984738,1072981,1024700,1050944
18135,"Randolph, IN",729911,746128,721775,786925,837925,794401,851120,860640,808356
18137,"Ripley, IN",1214893,1240538,1223142,1306908,1304047,1169659,1117220,1145255,1135177
18139,"Rush, IN",528572,549505,546064,539651,509351,506547,549309,525593,463060
18141,"St. Joseph, IN",13291933,12922166,11613265,12217919,12311116,12540545,12803556,13369400,13520362
18143,"Scott, IN",664913,653139,600674,623357,613720,591183,600121,623959,633757
18145,"Shelby, IN",1648348,1675692,1589222,1688964,1673192,1730276,1960951,1883464,1884248
18147,"Spencer, IN",1093122,1267214,1242409,1297780,1277377,1479828,1421678,1398089,1242545
18149,"Starke, IN",455872,457937,443444,477041,427155,437979,461086,459778,447134
18151,"Steuben, IN",1255303,1205155,1092975,1198198,1229490,1272697,1347309,1387043,1344183
18153,"Sullivan, IN",663674,707068,751930,904259,1052324,1073055,1152469,1080917,950292
18155,"Switzerland, IN",248489,259799,249144,244864,241045,251772,248598,238542,238082
18157,"Tippecanoe, IN",8120887,7946595,7239642,7753949,7889310,8038280,8284530,8642989,8887805
18159,"Tipton, IN",441333,429401,384881,402604,424749,454637,504465,502734,480937
18161,"Union, IN",154334,163673,163147,165693,150859,138009,156011,143512,134647
18163,"Vanderburgh, IN",10525860,10836333,10344527,10584449,10751725,10751951,10535873,10701809,10734296
18165,"Vermillion, IN",913910,903767,871358,925804,871647,805145,925356,855973,801267
18167,"Vigo, IN",4809148,4818384,4541372,4588137,4488018,4563192,5086646,5203862,4859190
18169,"Wabash, IN",1115409,1057103,959633,1036481,1043701,1135264,1167132,1202617,1208676
18171,"Warren, IN",236353,243162,241204,240021,248513,245345,277182,263471,207420
18173,"Warrick, IN",1724423,1792837,1807887,2148366,2070150,2083220,2220748,2176654,2229447
18175,"Washington, IN",537779,491226,435621,475081,507732,542743,587109,606788,653135
18177,"Wayne, IN",2730494,2726632,2504952,2614622,2624073,2649543,2673531,2725803,2642389
18179,"Wells, IN",956931,962066,908764,976126,1006114,1024774,1089376,1173294,1132161
18181,"White, IN",843970,861743,742284,877649,920018,877242,943953,965693,957579
18183,"Whitley, IN",1069980,1012748,939860,1042428,1018716,1112466,1155215,1188606,1232590
19001,"Adair, IA",281288,322602,305148,297181,333957,323354,348748,336047,351985
19003,"Adams, IA",123411,163775,186244,214905,242649,166596,193103,224500,237187
19005,"Allamakee, IA",558203,557810,517339,555316,570827,540314,574381,611364,629932
19007,"Appanoose, IA",361175,400503,399233,392905,412955,389619,398575,394804,416613
19009,"Audubon, IA",220975,320491,282179,270732,261204,224126,234164,230188,220676
19011,"Benton, IA",671262,698651,694281,726163,758452,743112,767624,765573,784739
19013,"Black Hawk, IA",7348125,7328516,7242909,7774631,7672459,9533604,8285592,9423913,8707635
19015,"Boone, IA",989394,990376,1061807,1051828,1057915,1022298,1049620,1034025,1002256
19017,"Bremer, IA",1096819,989528,921272,938522,1001071,1084366,1056509,1126057,1153138
19019,"Buchanan, IA",665899,642077,668581,662480,747999,720810,749016,746268,708952
19021,"Buena Vista, IA",1062931,1186633,1221017,1258900,1237303,1263064,1417424,1630224,1871093
19023,"Butler, IA",473508,459653,468549,527649,553872,531554,515060,484626,447647
19025,"Calhoun, IA",380443,409577,363280,396283,411912,401446,406537,415633,364513
19027,"Carroll, IA",1150642,1156963,1134111,1238878,1233967,1228934,1256336,1305249,1327055
19029,"Cass, IA",524319,580998,574199,558496,594122,633201,650145,652266,677587
19031,"Cedar, IA",498501,514972,507047,543350,609489,608068,624200,625392,604409
19033,"Cerro Gordo, IA",2593855,2446326,2301803,2352830,2346589,2400062,2468812,2557985,2650061
19035,"Cherokee, IA",826685,732471,744368,746914,663755,637230,661593,745348,735630
19037,"Chickasaw, IA",446772,474513,471707,518535,568932,552297,618532,665111,706731
19039,"Clarke, IA",399561,396770,378992,374145,358712,364706,373182,383213,415141
19041,"Clay, IA",820557,871353,829693,881253,934271,949992,923889,954849,977258
19043,"Clayton, IA",582107,594263,542354,628114,693715,697678,729044,791242,814234
19045,"Clinton, IA",2482262,2459798,2489867,2558007,2611355,2463703,2531093,2450783,2502332
19047,"Crawford, IA",966378,1005894,904444,838464,844408,869067,884998,823013,798278
19049,"Dallas, IA",3013467,3093187,3273699,3497386,3839175,4414774,4456276,4854779,5193176
19051,"Davis, IA",182799,183684,191339,206130,217299,235283,262303,224230,230921
19053,"Decatur, IA",177756,193461,197418,192256,197530,195363,195004,193826,199566
19055,"Delaware, IA",613716,652715,644537,735245,775996,713230,821191,836117,932227
19057,"Des Moines, IA",2178397,2111343,1930858,1892685,2005806,2014986,2170048,2272331,2341822
19059,"Dickinson, IA",784847,757972,802880,877743,878262,930609,898510,933565,976993
19061,"Dubuque, IA",5407343,5180129,4858010,5259169,5245759,5982874,5657235,6160513,6276359
19063,"Emmet, IA",413462,417429,399543,434669,435171,458351,444774,447204,422558
19065,"Fayette, IA",662910,650239,607591,684031,751388,746655,747847,775031,753186
19067,"Floyd, IA",622833,716674,688029,762410,692351,638729,770434,739484,783445
19069,"Franklin, IA",492380,449395,459216,507746,554876,569936,591711,633532,577034
19071,"Fremont, IA",344521,355259,413173,383039,371522,374910,329300,296012,296403
19073,"Greene, IA",382010,383381,443233,418809,470454,453648,478021,462928,418946
19075,"Grundy, IA",487413,519634,532177,528573,522668,532316,509338,490182,494038
19077,"Guthrie, IA",463210,480453,409599,408697,443271,430721,484605,503056,494477
19079,"Hamilton, IA",985536,796547,674442,707000,716792,674416,768787,835652,829296
19081,"Hancock, IA",658625,629978,490708,665873,729200,774905,813399,878257,821791
19083,"Hardin, IA",933379,875571,814382,899208,927776,921073,922545,975355,893943
19085,"Harrison, IA",414355,456037,498387,448807,483378,489337,502072,447392,439248
19087,"Henry, IA",910400,896720,823065,807115,818284,854581,859083,860696,903205
19089,"Howard, IA",387512,359397,281963,428788,459840,460134,496991,481000,474428
19091,"Humboldt, IA",374909,380308,394659,373353,445094,460477,456297,456198,450711
19093,"Ida, IA",435526,475276,415869,456557,441516,438788,420214,407378,415046
19095,"Iowa, IA",935912,995075,835384,920179,783225,912521,1096226,1022412,842569
19097,"Jackson, IA",488764,514774,488522,519489,558738,571426,590632,576643,650879
19099,"Jasper, IA",1448057,1256659,1205805,1145248,1160495,1179050,1190128,1215963,1137115
19101,"Jefferson, IA",651900,676407,652723,621210,622749,668381,670994,637471,657255
19103,"Johnson, IA",7651561,8036012,7980007,8172943,8515030,8606565,8955883,9161769,9019736
19105,"Jones, IA",593518,564209,543388,559669,625550,629874,670792,633329,664372
19107,"Keokuk, IA",252961,270563,297020,265300,306431,327700,335772,321982,329446
19109,"Kossuth, IA",803205,777452,796052,835417,871224,944612,1023556,1054505,996392
19111,"Lee, IA",1676180,1776424,1766275,1820592,1813400,1803937,1854685,1914850,2063445
19113,"Linn, IA",13657209,13600114,13914173,14823363,15300524,15199004,14919334,15672628,16306995
19115,"Louisa, IA",555320,608071,607569,597001,548562,613528,606449,614312,612837
19117,"Lucas, IA",261937,272564,258073,259109,271103,278888,294025,286746,298375
19119,"Lyon, IA",425795,490859,443707,560618,611701,656536,667213,784716,776938
19121,"Madison, IA",410541,405139,397135,379925,401032,393830,389217,382758,401345
19123,"Mahaska, IA",784076,820252,773015,735052,793187,836585,813366,781207,801787
19125,"Marion, IA",1757859,1683924,1537672,1545813,1598914,1721468,1643148,1668960,1707379
19127,"Marshall, IA",1914227,1888323,1791658,1801798,1824414,1858292,1840172,1805831,1854461
19129,"Mills, IA",402159,449244,506405,453964,454692,507705,507634,475466,464015
19131,"Mitchell, IA",419292,477442,446774,526320,529436,522102,597351,635009,636272
19133,"Monona, IA",281835,314280,384840,312608,305990,283653,299740,301977,339943
19135,"Monroe, IA",401327,450282,477293,462763,428669,399693,400963,387559,407564
19137,"Montgomery, IA",431712,442299,463550,425130,425429,428388,428285,407120,434633
19139,"Muscatine, IA",2657127,2576494,2332581,2292617,2289210,2358031,2401012,2562262,2665052
19141,"O'Brien, IA",565919,612641,592441,649503,699145,714350,729266,811685,820359
19143,"Osceola, IA",428199,389673,280051,333385,357431,357317,392274,447735,416996
19145,"Page, IA",560748,592170,624400,585562,570423,608276,615286,603017,601247
19147,"Palo Alto, IA",561355,518826,441693,436812,488890,506207,546016,581438,591420
19149,"Plymouth, IA",1200568,1253887,1257290,1297715,1234330,1266938,1281052,1317881,1335175
19151,"Pocahontas, IA",298264,382113,390153,346415,391428,440403,491771,508546,595545
19153,"Polk, IA",37145160,32986035,32458690,33075806,32854550,34748904,33765554,38497710,42192632
19155,"Pottawattamie, IA",4138559,4466118,4525577,4199866,4146566,4371208,4389330,4395194,4461011
19157,"Poweshiek, IA",1028128,952382,928793,945667,1038168,1073826,1033443,1104302,1141613
19159,"Ringgold, IA",104056,117600,136297,134874,144657,144505,165703,164311,171908
19161,"Sac, IA",405049,434061,421178,467921,461540,453288,498638,514115,528858
19163,"Scott, IA",8564146,8466282,8238977,8486992,8759005,9187307,9094322,9163602,9382416
19165,"Shelby, IA",482664,549274,569359,584347,655327,737256,716749,700230,725623
19167,"Sioux, IA",1736894,1827025,1606642,1802555,1867198,1958146,2006425,2242437,2435057
19169,"Story, IA",4324395,4498190,4346250,4423047,4601523,4802959,5137946,5312547,5376307
19171,"Tama, IA",567630,563114,615269,571947,589256,592136,563360,533593,553773
19173,"Taylor, IA",213819,222927,246049,228911,220401,210977,240333,221501,233658
19175,"Union, IA",522231,548602,554088,594718,593885,591304,605011,611343,598050
19177,"Van Buren, IA",238586,242814,230688,236434,238516,271649,246952,242353,226166
19179,"Wapello, IA",1732086,1852295,1838270,1715047,1587461,1662592,1723112,1655293,1800385
19181,"Warren, IA",940325,987268,997192,990511,1044357,1108225,1118756,1142571,1146768
19183,"Washington, IA",707224,747899,725256,794238,892341,940165,993010,1101809,1020262
19185,"Wayne, IA",173137,196280,207951,196330,215241,201622,228650,192844,229320
19187,"Webster, IA",2018152,2263353,2292265,2603108,2759522,2471379,2525588,2309499,2293010
19189,"Winnebago, IA",445659,453496,386893,453712,458654,452380,471313,450996,463991
19191,"Winneshiek, IA",839740,870280,799069,871948,899169,900689,981279,974240,1061480
19193,"Woodbury, IA",6107482,6411992,5782686,5663803,5488401,5323628,5305708,5325200,5518291
19195,"Worth, IA",416639,379897,321887,350269,356077,342150,461625,460289,421483
19197,"Wright, IA",647509,670522,610715,638207,747425,764715,746368,860601,847732
20001,"Allen, KS",478111,514081,522590,516309,542654,563580,553725,512469,519397
20003,"Anderson, KS",188252,212917,223481,205760,220703,233567,241889,247695,230338
20005,"Atchison, KS",585190,565637,550016,544534,574684,537258,562827,585274,617060
20007,"Barber, KS",176152,191047,198183,211840,220440,244339,269404,260391,218569
20009,"Barton, KS",1130450,1201587,1190613,1199443,1232733,1303190,1273742,1340218,1266721
20011,"Bourbon, KS",597202,591443,578430,557004,523710,559455,575459,574878,592125
20013,"Brown, KS",457739,441358,524507,435277,540156,496318,521659,492351,486189
20015,"Butler, KS",2108673,1896329,2074345,2042045,2089581,1798499,1798628,1927210,2007550
20017,"Chase, KS",95614,88156,88372,84582,81929,97080,89440,91041,105197
20019,"Chautauqua, KS",64017,66423,74110,75321,75435,75306,79870,76929,75739
20021,"Cherokee, KS",597816,629643,608206,652339,627365,609338,568496,558010,566487
20023,"Cheyenne, KS",92938,96231,109948,117089,132938,112045,131647,116466,113306
20025,"Clark, KS",77169,86716,91280,100958,94710,96301,95288,93866,104578
20027,"Clay, KS",271531,320554,314871,323221,307513,282354,300099,279468,256920
20029,"Cloud, KS",357996,411044,364573,366561,373921,369956,367997,364625,353531
20031,"Coffey, KS",654442,677424,722453,782891,792769,864934,863005,862421,849547
20033,"Comanche, KS",67846,69806,66762,66310,56708,62584,84624,69940,62564
20035,"Cowley, KS",1238555,1245573,1149209,1180656,1208589,1218083,1189711,1273461,1353308
20037,"Crawford, KS",1323049,1388631,1378262,1379826,1401304,1450435,1485391,1449561,1443250
20039,"Decatur, KS",114539,119602,138603,140201,146719,112404,123146,125828,138291
20041,"Dickinson, KS",621551,679418,691870,667720,667288,612222,639729,621574,607745
20043,"Doniphan, KS",331876,324574,319530,266512,274216,252299,281608,262899,294988
20045,"Douglas, KS",4277900,4438357,4415192,4352183,4455985,4412317,4488850,4567032,4609258
20047,"Edwards, KS",132124,138680,175283,154431,159004,143009,172861,161757,215503
20049,"Elk, KS",75096,58211,55036,69065,65040,94715,99406,93168,87699
20051,"Ellis, KS",1186909,1292807,1296647,1326900,1397141,1447684,1475451,1519813,1533889
20053,"Ellsworth, KS",240747,256721,233630,229666,235223,269714,296229,295197,254962
20055,"Finney, KS",1545516,1730887,1813916,1970276,2002722,1921915,2002958,1956651,2123481
20057,"Ford, KS",1310825,1458346,1506904,1633103,1607776,1678005,1732160,1690058,1821335
20059,"Franklin, KS",794684,812190,818453,781284,790339,824928,868358,852547,868988
20061,"Geary, KS",2818890,3084759,3094358,3347341,3396096,3302333,3092081,3023139,3020472
20063,"Gove, KS",196092,173420,186531,200571,241321,194352,191199,157094,191695
20065,"Graham, KS",131027,127409,130187,125939,146813,143654,149480,127975,129364
20067,"Grant, KS",401278,431969,507505,516638,553757,475416,493588,517092,501385
20069,"Gray, KS",256783,283652,351090,494436,500568,511164,588735,616802,679700
20071,"Greeley, KS",91395,77322,76973,97140,94806,89151,96496,77646,62827
20073,"Greenwood, KS",178945,152738,151728,154642,145465,152172,169214,162476,157028
20075,"Hamilton, KS",143419,144678,136670,207690,167602,162284,198090,238411,238744
20077,"Harper, KS",195966,203882,187477,188447,199394,240227,251034,292632,287697
20079,"Harvey, KS",1175409,1266614,1243165,1221584,1263960,1297439,1304608,1263577,1268700
20081,"Haskell, KS",217620,213830,336943,346979,354040,288304,353886,377583,372723
20083,"Hodgeman, KS",50356,78752,81185,92070,86167,80412,111732,101797,133881
20085,"Jackson, KS",365746,350568,329635,333344,345022,346712,348411,351304,359647
20087,"Jefferson, KS",339027,348365,356797,348008,359342,373065,395173,382693,400343
20089,"Jewell, KS",95715,119099,107739,86766,139052,103493,128816,105936,113714
20091,"Johnson, KS",39773431,41268295,39492253,37990371,37682670,39246714,41382369,43025546,45062401
20093,"Kearny, KS",171761,164207,214082,224156,195224,206146,216740,207088,213876
20095,"Kingman, KS",231248,238297,228110,226066,238149,281873,350090,336916,317496
20097,"Kiowa, KS",128998,112114,114849,110295,116962,119466,143537,113913,125220
20099,"Labette, KS",780327,799411,729976,763944,814969,800359,813199,815104,821302
20101,"Lane, KS",83876,113539,118652,136002,135598,136045,129461,126535,145368
20103,"Leavenworth, KS",2404782,2512606,2603714,2768241,2799201,2850192,2825643,2774491,2793229
20105,"Lincoln, KS",97127,126535,101802,133584,146300,136098,139586,128753,126920
20107,"Linn, KS",489039,519067,513798,548881,582591,631229,573599,556481,537348
20109,"Logan, KS",127970,121234,135996,146413,157258,147498,171794,149999,150515
20111,"Lyon, KS",1275103,1289108,1220616,1214120,1263651,1276607,1232984,1218318,1216606
20113,"McPherson, KS",1911280,1755074,1853374,1790557,1822023,1544405,1492481,1593284,1667874
20115,"Marion, KS",334970,336720,349800,330637,326028,336955,351829,333594,343615
20117,"Marshall, KS",460488,497143,477491,506370,653877,627866,650344,617437,583237
20119,"Meade, KS",196086,155147,205013,240482,241040,236007,273267,241915,236489
20121,"Miami, KS",765547,789300,761410,769997,780582,748931,785192,782982,824390
20123,"Mitchell, KS",310737,368768,332984,350996,397386,389548,396264,398995,379545
20125,"Montgomery, KS",1830325,1537305,1626240,1541086,1647083,1502799,1428918,1478781,1350878
20127,"Morris, KS",134116,135457,168996,157791,156576,151499,152107,149446,164169
20129,"Morton, KS",144347,142165,152826,157791,135946,145319,151844,141318,111367
20131,"Nemaha, KS",385152,399439,446757,432189,524080,485367,479836,476269,438766
20133,"Neosho, KS",643329,629786,578669,596596,584497,600409,589232,570931,537473
20135,"Ness, KS",158018,174311,167527,164550,152362,178869,177409,156921,152755
20137,"Norton, KS",241422,217915,227230,267040,262404,240255,280354,255830,225666
20139,"Osage, KS",257346,273058,314436,274430,267432,293955,295138,286770,289778
20141,"Osborne, KS",139118,158474,162180,173445,198198,164193,174121,164894,171232
20143,"Ottawa, KS",130193,158139,150117,149799,149015,141773,138127,125455,121289
20145,"Pawnee, KS",241048,275183,290588,284064,277889,287275,333209,321545,353669
20147,"Phillips, KS",317278,242474,274012,242158,290655,225369,240443,257378,262817
20149,"Pottawatomie, KS",1435110,1417355,1407092,1516438,1719654,1691409,1689602,1448132,1507950
20151,"Pratt, KS",399118,422322,408738,414571,465680,484412,515806,511262,499947
20153,"Rawlins, KS",95785,120921,106476,133533,142636,114532,170640,134621,119132
20155,"Reno, KS",2314270,2439926,2372565,2430835,2408381,2434299,2448015,2417902,2392332
20157,"Republic, KS",170115,202363,223053,195452,242271,210020,227353,202811,212332
20159,"Rice, KS",304937,349974,365027,368736,413491,410638,415167,433780,465173
20161,"Riley, KS",2487372,2620855,2570483,2608473,2644428,2683308,2696562,2758556,2778656
20163,"Rooks, KS",189143,213945,206153,200315,231923,217372,235418,215781,213757
20165,"Rush, KS",129041,133834,128146,135307,137543,145979,141121,132274,134099
20167,"Russell, KS",302137,288988,303616,304833,318543,296759,282634,294896,288947
20169,"Saline, KS",2843649,2894697,2733895,2744696,2771143,2764283,2816318,2818020,2870217
20171,"Scott, KS",124989,228784,341959,415446,423463,308527,378813,400101,472597
20173,"Sedgwick, KS",28587559,28601172,25134651,26568930,27248007,27215868,25672067,27417481,29103702
20175,"Seward, KS",1037529,1092722,1082483,1075255,1095757,1133022,1264662,1404163,1446278
20177,"Shawnee, KS",9264667,9457803,9330813,9379459,9753673,9819380,9602851,9864745,9991207
20179,"Sheridan, KS",156770,132707,167353,141429,157488,150950,190043,141905,145587
20181,"Sherman, KS",308603,263089,320885,330215,337641,318546,359347,276184,276776
20183,"Smith, KS",147781,160616,165582,172118,206362,154633,172939,138857,162331
20185,"Stafford, KS",146201,136697,184495,157112,155590,142017,155362,137425,140796
20187,"Stanton, KS",152189,134471,161599,182648,186608,141329,177027,144494,155395
20189,"Stevens, KS",315853,294310,325697,324681,327327,307938,363589,320875,274237
20191,"Sumner, KS",687581,749071,671341,696445,653523,732517,668675,656664,644964
